Joke ID,Joke Text,Category,Rating,Length,Maturity Level,Sentiment Score,Contextual Information,Usage Context
743,Why don’t programmers like nature? It has too many bugs.,Pun,3.7,Medium,Adult,0.6,Tech reference,Kids' party
744,I’m on a whiskey diet. I’ve lost three days already.,One-liner,4.7,Short,G,0.9,Alcohol reference,Office humor
745,How do you organize a space party? You planet.,Pun,4.8,Short,PG,0.9,Science joke,Party joke
746,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.9,Long,Adult,0.9,Science joke,Kids' party
747,What’s orange and sounds like a parrot? A carrot!,Pun,4.6,Short,PG,0.9,Wordplay,Kids' party
748,Why don’t scientists trust atoms? Because they make up everything!,Pun,5.0,Medium,Adult,0.8,Science joke,Office humor
749,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.8,Medium,PG,0.9,Science joke,Kids' party
750,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.3,Medium,G,0.7,Math joke,Office humor
751,What’s orange and sounds like a parrot? A carrot!,Pun,3.6,Long,PG,1.0,Wordplay,Office humor
752,"I used to play piano by ear, but now I use my hands.",One-liner,5.0,Long,Adult,0.8,Music reference,General use
753,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.3,Medium,G,1.0,Agricultural reference,Office humor
754,"I used to play piano by ear, but now I use my hands.",One-liner,4.5,Medium,PG,1.0,Music reference,Kids' party
755,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.6,Long,Adult,0.7,Everyday humor,General use
756,Why did the bicycle fall over? Because it was two-tired.,Pun,4.2,Medium,PG,0.9,Transportation reference,Icebreaker
757,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.1,Long,Adult,0.8,Agricultural reference,Kids' party
758,"What did the ocean say to the beach? Nothing, it just waved.",Pun,3.1,Short,PG,0.6,Nature reference,Office humor
759,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,3.5,Long,Adult,0.8,Science joke,Icebreaker
760,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,3.9,Short,G,1.0,Tech reference,Kids' party
761,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.6,Short,PG,0.8,Everyday humor,Kids' party
762,How does a penguin build its house? Igloos it together!,Pun,4.4,Short,G,0.9,Animal reference,Icebreaker
763,"My boss told me to have a good day, so I went home.",One-liner,3.9,Medium,Adult,0.6,Work humor,Office humor
764,Why don’t scientists trust atoms? Because they make up everything!,Pun,3.8,Medium,G,0.8,Science joke,Icebreaker
765,Why don’t programmers like nature? It has too many bugs.,Pun,3.9,Medium,Adult,0.8,Tech reference,Kids' party
766,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.6,Short,PG,1.0,Everyday humor,Office humor
767,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.1,Medium,Adult,0.9,Halloween reference,Kids' party
768,"What did the ocean say to the beach? Nothing, it just waved.",Pun,3.4,Medium,Adult,0.9,Nature reference,Kids' party
769,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,3.5,Short,Adult,0.5,Math joke,Party joke
770,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.8,Long,PG,0.7,Everyday humor,General use
771,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.3,Medium,Adult,0.7,Everyday humor,Party joke
772,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,5.0,Long,Adult,0.8,Tech reference,Icebreaker
773,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,4.9,Short,PG,0.6,Science joke,Kids' party
774,How does a penguin build its house? Igloos it together!,Pun,4.4,Short,Adult,0.9,Animal reference,Party joke
775,How does a penguin build its house? Igloos it together!,Pun,4.4,Short,Adult,0.8,Animal reference,Kids' party
776,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.3,Medium,PG,0.6,Science joke,Icebreaker
777,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.6,Medium,Adult,0.8,Math joke,Icebreaker
778,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.5,Medium,G,0.7,Seafood reference,Icebreaker
779,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.5,Long,PG,0.5,Everyday humor,General use
780,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,3.5,Long,Adult,0.6,Everyday humor,Icebreaker
781,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.0,Long,PG,0.6,Halloween reference,Icebreaker
782,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,3.9,Long,Adult,0.7,Everyday humor,General use
783,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.0,Short,G,0.9,Halloween reference,Party joke
784,Why don’t scientists trust atoms? Because they make up everything!,Pun,5.0,Medium,Adult,0.7,Science joke,Icebreaker
785,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.6,Medium,G,0.9,Science joke,Party joke
786,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,3.4,Long,Adult,0.7,Science joke,Party joke
787,What’s orange and sounds like a parrot? A carrot!,Pun,4.3,Short,G,0.8,Wordplay,General use
788,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.2,Medium,G,0.8,Halloween reference,General use
789,Why did the bicycle fall over? Because it was two-tired.,Pun,3.6,Medium,Adult,0.9,Transportation reference,General use
790,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,5.0,Long,PG,0.8,Everyday humor,General use
791,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.5,Medium,G,0.7,Everyday humor,Kids' party
792,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.8,Long,G,0.9,Science joke,Kids' party
793,Why don’t scientists trust atoms? Because they make up everything!,Pun,3.2,Medium,PG,0.9,Science joke,Kids' party
794,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.1,Medium,PG,0.7,Halloween reference,Kids' party
795,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.6,Long,G,0.8,Sports reference,Party joke
796,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.8,Short,PG,0.7,Everyday humor,Party joke
797,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,3.7,Medium,G,0.8,Tech reference,Kids' party
798,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,3.8,Long,PG,0.9,Science joke,Office humor
799,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,3.2,Medium,Adult,0.9,Science joke,Kids' party
800,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.4,Medium,Adult,0.5,Math joke,Icebreaker
801,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.9,Long,PG,0.7,Science joke,Party joke
802,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.3,Long,Adult,0.6,Math joke,Kids' party
803,Why did the bicycle fall over? Because it was two-tired.,Pun,3.8,Long,PG,1.0,Transportation reference,General use
804,What’s orange and sounds like a parrot? A carrot!,Pun,4.5,Long,Adult,0.6,Wordplay,Kids' party
805,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.5,Medium,Adult,0.7,Sports reference,Office humor
806,"My boss told me to have a good day, so I went home.",One-liner,4.1,Short,PG,0.6,Work humor,Icebreaker
807,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.6,Long,G,1.0,Seafood reference,Party joke
808,What’s orange and sounds like a parrot? A carrot!,Pun,3.2,Short,PG,0.8,Wordplay,General use
809,How do you organize a space party? You planet.,Pun,3.7,Medium,Adult,0.8,Science joke,General use
810,Why did the bicycle fall over? Because it was two-tired.,Pun,3.4,Short,G,0.9,Transportation reference,Office humor
811,Why don’t programmers like nature? It has too many bugs.,Pun,4.6,Medium,G,0.9,Tech reference,Party joke
812,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.5,Long,G,1.0,Everyday humor,Office humor
813,How does a penguin build its house? Igloos it together!,Pun,3.9,Medium,G,0.9,Animal reference,Icebreaker
814,How does a penguin build its house? Igloos it together!,Pun,4.0,Medium,Adult,0.8,Animal reference,Office humor
815,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.5,Short,PG,0.5,Everyday humor,Party joke
816,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.1,Long,G,0.7,Agricultural reference,General use
817,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.3,Short,Adult,0.9,Seafood reference,General use
818,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.7,Long,G,0.6,Seafood reference,General use
819,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.2,Medium,Adult,0.6,Science joke,Party joke
820,How do you organize a space party? You planet.,Pun,4.3,Long,Adult,0.5,Science joke,Icebreaker
821,Why don’t programmers like nature? It has too many bugs.,Pun,5.0,Medium,G,0.7,Tech reference,Party joke
822,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.0,Medium,G,0.6,Halloween reference,Kids' party
823,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,4.7,Medium,G,0.5,Tech reference,Kids' party
824,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.7,Short,PG,0.7,Seafood reference,Kids' party
825,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,4.4,Short,PG,0.9,Everyday humor,Kids' party
826,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.2,Medium,PG,0.6,Agricultural reference,General use
827,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.4,Short,Adult,0.6,Halloween reference,Icebreaker
828,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.9,Short,PG,0.9,Math joke,Party joke
829,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.3,Medium,Adult,1.0,Sports reference,Kids' party
830,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.5,Medium,Adult,0.5,Agricultural reference,Party joke
831,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.4,Long,G,0.9,Agricultural reference,Icebreaker
832,Why was the math book sad? It had too many problems.,Pun,4.0,Short,G,0.9,Math joke,General use
833,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.8,Long,Adult,0.5,Seafood reference,General use
834,How do you organize a space party? You planet.,Pun,4.3,Long,PG,0.7,Science joke,General use
835,Why don’t programmers like nature? It has too many bugs.,Pun,3.6,Short,Adult,0.6,Tech reference,Kids' party
836,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.8,Long,PG,0.7,Halloween reference,Party joke
837,Why don’t programmers like nature? It has too many bugs.,Pun,3.3,Short,G,0.6,Tech reference,Icebreaker
838,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.7,Medium,Adult,0.9,Everyday humor,General use
839,"My boss told me to have a good day, so I went home.",One-liner,5.0,Short,PG,0.6,Work humor,Kids' party
840,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,3.2,Short,Adult,1.0,Everyday humor,Icebreaker
841,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.4,Short,Adult,0.6,Everyday humor,General use
842,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,4.0,Short,Adult,0.8,Everyday humor,Office humor
843,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,3.3,Long,PG,1.0,Everyday humor,Icebreaker
844,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.8,Medium,Adult,0.9,Science joke,Kids' party
845,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,3.5,Medium,PG,0.8,Math joke,Office humor
846,Why was the math book sad? It had too many problems.,Pun,3.9,Long,G,1.0,Math joke,Party joke
847,How does a penguin build its house? Igloos it together!,Pun,3.0,Long,PG,0.7,Animal reference,Icebreaker
848,"What did the ocean say to the beach? Nothing, it just waved.",Pun,3.9,Long,G,0.6,Nature reference,General use
849,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.1,Long,PG,0.6,Halloween reference,Office humor
850,What’s orange and sounds like a parrot? A carrot!,Pun,3.7,Long,PG,0.8,Wordplay,Office humor
851,What’s orange and sounds like a parrot? A carrot!,Pun,3.3,Medium,PG,0.8,Wordplay,Icebreaker
852,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.4,Medium,Adult,0.9,Science joke,Party joke
853,I’m on a whiskey diet. I’ve lost three days already.,One-liner,4.8,Medium,PG,1.0,Alcohol reference,General use
854,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.6,Medium,Adult,0.7,Agricultural reference,General use
855,Want to hear a joke about construction? I’m still working on it.,Pun,4.1,Short,PG,0.6,Everyday humor,General use
856,Why don’t scientists trust atoms? Because they make up everything!,Pun,3.7,Long,G,0.6,Science joke,Kids' party
857,"I used to play piano by ear, but now I use my hands.",One-liner,3.5,Long,G,0.6,Music reference,Kids' party
858,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.0,Long,G,0.8,Seafood reference,Office humor
859,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.1,Short,G,0.6,Seafood reference,Kids' party
860,How do you organize a space party? You planet.,Pun,3.2,Medium,Adult,0.6,Science joke,Kids' party
861,How do you organize a space party? You planet.,Pun,3.5,Medium,Adult,0.9,Science joke,General use
862,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.5,Short,PG,0.6,Science joke,General use
863,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,3.6,Short,PG,0.7,Tech reference,Office humor
864,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.3,Long,G,0.5,Seafood reference,General use
865,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,4.6,Long,G,0.8,Everyday humor,Office humor
866,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.3,Long,Adult,0.9,Science joke,Kids' party
867,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.1,Long,PG,0.9,Sports reference,Office humor
868,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,4.2,Long,Adult,0.5,Science joke,Office humor
869,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,4.3,Short,Adult,0.8,Tech reference,Kids' party
870,Why was the math book sad? It had too many problems.,Pun,3.7,Short,G,0.9,Math joke,Kids' party
871,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.9,Long,PG,0.5,Everyday humor,Kids' party
872,"My boss told me to have a good day, so I went home.",One-liner,3.3,Long,PG,0.7,Work humor,Office humor
873,Why don’t some couples go to the gym? Because some relationships don’t work out.,Pun,3.3,Medium,Adult,0.8,Everyday humor,Icebreaker
874,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.7,Long,Adult,0.5,Everyday humor,General use
875,Want to hear a joke about construction? I’m still working on it.,Pun,4.2,Long,Adult,0.6,Everyday humor,Office humor
876,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.8,Short,Adult,0.5,Sports reference,Party joke
877,Want to hear a joke about construction? I’m still working on it.,Pun,3.2,Medium,G,0.7,Everyday humor,Party joke
878,Want to hear a joke about construction? I’m still working on it.,Pun,3.8,Long,Adult,0.9,Everyday humor,Party joke
879,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,4.2,Short,Adult,0.8,Everyday humor,Kids' party
880,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,3.8,Long,Adult,0.7,Math joke,Icebreaker
881,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,4.2,Medium,PG,0.9,Everyday humor,General use
882,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.6,Long,G,0.8,Agricultural reference,Icebreaker
883,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,3.9,Medium,G,0.7,Agricultural reference,Kids' party
884,I’m on a whiskey diet. I’ve lost three days already.,One-liner,4.0,Medium,G,0.5,Alcohol reference,General use
885,"What did the ocean say to the beach? Nothing, it just waved.",Pun,4.2,Medium,G,0.7,Nature reference,Party joke
886,Why did the bicycle fall over? Because it was two-tired.,Pun,4.3,Long,Adult,0.7,Transportation reference,Office humor
887,Why was the math book sad? It had too many problems.,Pun,3.2,Short,PG,1.0,Math joke,Kids' party
888,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.6,Medium,Adult,0.7,Halloween reference,General use
889,I’m on a whiskey diet. I’ve lost three days already.,One-liner,3.8,Short,G,0.8,Alcohol reference,General use
890,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.6,Long,PG,1.0,Sports reference,Party joke
891,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,3.8,Long,Adult,0.5,Agricultural reference,Office humor
892,"My boss told me to have a good day, so I went home.",One-liner,4.9,Short,G,1.0,Work humor,Kids' party
893,What’s orange and sounds like a parrot? A carrot!,Pun,4.2,Medium,PG,1.0,Wordplay,General use
894,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,3.9,Long,Adult,0.7,Everyday humor,Party joke
895,Why don’t skeletons fight each other? They don’t have the guts.,Pun,3.1,Short,PG,0.7,Halloween reference,Icebreaker
896,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,4.1,Medium,G,0.5,Everyday humor,Kids' party
897,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.4,Long,PG,0.9,Everyday humor,Party joke
898,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.6,Medium,Adult,1.0,Everyday humor,Kids' party
899,"What did the ocean say to the beach? Nothing, it just waved.",Pun,4.6,Short,PG,0.9,Nature reference,Kids' party
900,"What did the ocean say to the beach? Nothing, it just waved.",Pun,3.2,Short,G,0.7,Nature reference,General use
901,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.4,Medium,G,0.5,Science joke,Icebreaker
902,"My boss told me to have a good day, so I went home.",One-liner,3.6,Short,G,0.8,Work humor,Kids' party
903,How does a penguin build its house? Igloos it together!,Pun,4.5,Long,PG,0.6,Animal reference,General use
904,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.0,Long,PG,0.6,Everyday humor,General use
905,How does a penguin build its house? Igloos it together!,Pun,3.9,Medium,PG,0.6,Animal reference,General use
906,Why don’t some couples go to the gym? Because some relationships don’t work out.,Pun,3.9,Short,PG,0.7,Everyday humor,Office humor
907,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.1,Short,PG,0.9,Sports reference,Office humor
908,I’m on a whiskey diet. I’ve lost three days already.,One-liner,4.1,Long,PG,0.5,Alcohol reference,General use
909,Why don’t programmers like nature? It has too many bugs.,Pun,4.9,Short,Adult,0.5,Tech reference,General use
910,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.0,Short,PG,0.8,Halloween reference,General use
911,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,3.6,Short,Adult,0.9,Everyday humor,Kids' party
912,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.5,Long,PG,0.7,Seafood reference,Icebreaker
913,"I got hit in the head with a can of soda. Luckily, it was a soft drink.",Pun,3.3,Short,G,0.6,Everyday humor,Kids' party
914,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.2,Long,Adult,0.8,Seafood reference,Icebreaker
915,What’s orange and sounds like a parrot? A carrot!,Pun,3.0,Medium,Adult,1.0,Wordplay,General use
916,Why don’t programmers like nature? It has too many bugs.,Pun,4.6,Medium,Adult,0.8,Tech reference,General use
917,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,3.5,Long,PG,0.7,Tech reference,Party joke
918,"My boss told me to have a good day, so I went home.",One-liner,4.3,Short,Adult,0.9,Work humor,Office humor
919,"I used to play piano by ear, but now I use my hands.",One-liner,4.5,Long,G,0.6,Music reference,Party joke
920,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.4,Short,Adult,0.7,Everyday humor,Office humor
921,"I told my computer I needed a break, and now it won’t stop sending me Kit-Kats.",Pun,3.5,Long,Adult,0.7,Tech reference,Kids' party
922,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,4.8,Medium,Adult,0.7,Math joke,Kids' party
923,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.8,Short,PG,0.6,Everyday humor,Party joke
924,Why did the bicycle fall over? Because it was two-tired.,Pun,4.4,Medium,Adult,0.5,Transportation reference,Party joke
925,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.6,Short,Adult,0.6,Everyday humor,Party joke
926,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.1,Long,Adult,0.6,Math joke,General use
927,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,4.6,Short,G,1.0,Math joke,Kids' party
928,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,3.0,Long,Adult,0.8,Everyday humor,Kids' party
929,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,4.3,Long,Adult,0.7,Science joke,Icebreaker
930,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,3.8,Short,PG,0.5,Math joke,Kids' party
931,Want to hear a joke about construction? I’m still working on it.,Pun,3.1,Short,G,0.8,Everyday humor,Kids' party
932,"I used to play piano by ear, but now I use my hands.",One-liner,3.7,Long,G,0.9,Music reference,Kids' party
933,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.4,Medium,Adult,0.7,Halloween reference,Office humor
934,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.1,Short,PG,0.7,Science joke,Kids' party
935,What’s orange and sounds like a parrot? A carrot!,Pun,3.7,Long,G,0.6,Wordplay,Office humor
936,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.5,Medium,Adult,0.7,Everyday humor,Kids' party
937,I would avoid the sushi if I was you. It’s a little fishy.,Pun,4.0,Short,Adult,0.6,Food reference,Office humor
938,How do you organize a space party? You planet.,Pun,4.8,Medium,G,0.6,Science joke,Kids' party
939,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.5,Short,Adult,1.0,Everyday humor,Office humor
940,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.3,Short,Adult,0.8,Sports reference,Kids' party
941,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,3.3,Short,G,0.5,Agricultural reference,Party joke
942,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,3.7,Medium,PG,0.8,Math joke,Office humor
943,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,3.9,Long,Adult,0.6,Everyday humor,Icebreaker
944,How do you organize a space party? You planet.,Pun,4.9,Short,Adult,0.7,Science joke,Kids' party
945,I would avoid the sushi if I was you. It’s a little fishy.,Pun,4.4,Medium,Adult,0.9,Food reference,Office humor
946,How do you organize a space party? You planet.,Pun,4.1,Long,Adult,0.6,Science joke,Kids' party
947,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,3.9,Medium,PG,0.8,Everyday humor,Office humor
948,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,4.8,Long,Adult,0.5,Everyday humor,Office humor
949,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,4.1,Medium,Adult,0.9,Math joke,Icebreaker
950,"My boss told me to have a good day, so I went home.",One-liner,3.4,Long,Adult,0.6,Work humor,Office humor
951,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.7,Short,PG,0.7,Science joke,Icebreaker
952,Why don’t some couples go to the gym? Because some relationships don’t work out.,Pun,4.6,Medium,PG,0.7,Everyday humor,Kids' party
953,"I used to play piano by ear, but now I use my hands.",One-liner,4.8,Long,PG,0.8,Music reference,General use
954,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,4.3,Medium,Adult,0.7,Science joke,General use
955,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.1,Medium,PG,0.7,Science joke,Office humor
956,Parallel lines have so much in common. It’s a shame they’ll never meet.,Pun,3.9,Long,G,0.8,Math joke,General use
957,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.7,Medium,PG,0.8,Everyday humor,General use
958,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.2,Short,Adult,0.6,Agricultural reference,Office humor
959,Why don’t scientists trust atoms? Because they make up everything!,Pun,3.8,Short,PG,0.5,Science joke,Party joke
960,"I used to play piano by ear, but now I use my hands.",One-liner,4.6,Short,G,0.9,Music reference,Party joke
961,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,4.6,Medium,PG,0.9,Agricultural reference,Icebreaker
962,"I used to play piano by ear, but now I use my hands.",One-liner,4.2,Medium,G,0.9,Music reference,General use
963,Why don’t programmers like nature? It has too many bugs.,Pun,4.9,Long,Adult,0.9,Tech reference,Kids' party
964,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.3,Medium,PG,0.7,Sports reference,Kids' party
965,I’m reading a book on anti-gravity. It’s impossible to put down.,Pun,3.8,Long,PG,0.9,Science joke,General use
966,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,4.8,Short,Adult,0.6,Everyday humor,Party joke
967,I told my wife she should embrace her mistakes. She gave me a hug.,One-liner,3.9,Medium,PG,1.0,Everyday humor,Icebreaker
968,Why did the scarecrow win an award? Because he was outstanding in his field!,Pun,3.2,Short,G,0.8,Agricultural reference,Party joke
969,Want to hear a joke about construction? I’m still working on it.,Pun,3.9,Medium,G,0.6,Everyday humor,General use
970,"I used to play piano by ear, but now I use my hands.",One-liner,3.2,Medium,PG,0.8,Music reference,Kids' party
971,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.8,Short,PG,0.7,Science joke,Kids' party
972,I’m on a whiskey diet. I’ve lost three days already.,One-liner,4.9,Medium,G,0.8,Alcohol reference,Office humor
973,Did you hear about the mathematician who’s afraid of negative numbers? He will stop at nothing to avoid them.,Pun,4.6,Medium,G,0.5,Math joke,General use
974,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,3.8,Long,G,1.0,Everyday humor,Party joke
975,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,5.0,Short,G,0.8,Everyday humor,Office humor
976,I told my wife she was drawing her eyebrows too high. She looked surprised.,One-liner,4.5,Short,Adult,0.8,Everyday humor,General use
977,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.9,Short,PG,0.5,Sports reference,General use
978,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,4.4,Long,G,0.6,Sports reference,Office humor
979,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,3.7,Short,G,0.8,Everyday humor,General use
980,Why don’t skeletons fight each other? They don’t have the guts.,Pun,4.2,Medium,PG,0.7,Halloween reference,Icebreaker
981,Why don’t some couples go to the gym? Because some relationships don’t work out.,Pun,4.2,Short,PG,0.9,Everyday humor,Icebreaker
982,Why don’t scientists trust atoms? Because they make up everything!,Pun,4.7,Short,PG,0.8,Science joke,Office humor
983,I threw a boomerang a few years ago. I now live in constant fear.,One-liner,4.6,Short,Adult,0.8,Everyday humor,Office humor
984,Why did the golfer bring two pairs of pants? In case he got a hole in one.,Pun,3.6,Short,G,0.9,Sports reference,General use
985,Want to hear a joke about construction? I’m still working on it.,Pun,5.0,Medium,G,1.0,Everyday humor,General use
986,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,4.4,Short,PG,0.8,Seafood reference,Party joke
987,Why don’t oysters share their pearls? Because they’re shellfish.,Pun,3.5,Medium,G,0.8,Seafood reference,Office humor
988,Why don’t programmers like nature? It has too many bugs.,Pun,3.7,Medium,PG,0.6,Tech reference,Party joke
989,"Did you hear about the restaurant on the moon? Great food, no atmosphere.",One-liner,3.2,Long,G,0.7,Science joke,Kids' party
